"synthetic_age","synthetic_always_lonely","synthetic_baseline_wellbeing","synthetic_community_cohesion","synthetic_eth_minority","synthetic_financial_crisis","synthetic_health_condition","synthetic_imd_decile_2019","synthetic_income_decrease","synthetic_lonely","synthetic_sex","synthetic_wave_1","synthetic_wave_4","synthetic_Weights"
88,2,0,17,0,1,0,"8",1,0,0,3,5,0.730504022338184
20,0,1,6,0,0,0,"9",0,1,0,1,2,1.19957825824808
26,0,1,15,0,0,1,"5",0,1,1,5,6,1.06035567369344
52,1,3,15,0,1,0,"6",1,1,0,0,1,1.46434994219051
41,2,4,19,0,1,0,"6",1,0,0,0,0,0.474608582757171
50,4,2,12,-99,1,1,"7",1,1,1,9,4,0.946098010473168
45,4,5,13,1,0,1,"7",0,0,1,0,0,0.970507836549768
38,0,10,4,0,0,0,"3",1,0,1,3,1,0.816819065124196
21,1,0,19,1,0,1,"9",1,1,1,3,1,1.64097963075894
29,0,1,18,0,1,1,"4",0,1,0,1,0,0.670291716328682
56,1,1,15,0,0,0,"2",0,0,1,1,1,0.950489186248592
91,3,1,19,0,1,0,"10",1,0,0,2,4,1.41951030318143
26,0,4,17,1,1,1,"8",1,0,0,1,1,0.87323718566841
48,4,1,6,0,1,1,"8",1,1,1,6,2,1.42067847881055
21,4,1,11,0,0,0,"7",0,1,0,0,0,0.640625833651982
91,1,1,9,0,1,0,"6",1,0,1,2,0,1.07026521426122
69,2,2,4,0,0,1,"3",0,1,0,1,0,0.612780105462252
25,1,1,18,0,0,0,"5",1,0,1,1,0,1.37580422445634
31,0,8,7,0,1,1,"2",1,1,0,9,1,0.48676109068346
84,0,0,14,0,1,1,"8",0,0,0,3,4,0.687721951059967
50,0,0,17,0,0,0,"6",0,0,1,0,0,0.996957378591218
21,4,7,4,0,1,1,"7",1,1,1,11,2,0.871719554612642
38,0,0,16,0,0,0,"7",0,0,1,2,1,2.14440761922662
75,4,1,7,0,0,1,"8",1,0,0,0,1,0.712219675846278
72,3,9,9,0,1,1,"5",1,1,1,12,12,1.04102750868636
65,4,0,9,0,1,0,"10",0,0,1,2,0,1.29193309667851
41,2,0,19,0,1,1,"10",1,0,0,1,0,2.32031125876826
65,0,1,5,0,0,1,"9",0,0,0,0,0,1.35161621472696
71,4,1,17,0,1,0,"5",1,1,1,9,5,1.21565118133135
39,4,0,9,1,0,0,"6",1,1,0,2,3,0.567826426966226
74,4,12,11,0,1,0,"2",0,1,0,11,9,0.827424094493096
86,3,2,5,0,0,1,"10",1,0,0,2,2,0.748006199151306
21,3,3,8,1,0,0,"8",0,1,0,4,6,0.719305037851628
88,2,2,14,0,1,1,"3",0,1,0,2,4,0.524861021057908
37,2,1,16,0,1,1,"9",1,1,1,11,11,0.787175616594064
46,1,1,18,0,0,0,"6",0,1,1,3,1,0.879488757552484
28,3,1,15,0,0,1,"2",0,1,1,3,0,1.82978220465043
31,4,0,19,0,0,1,"8",0,1,1,2,2,0.770688303240983
72,4,1,10,0,1,1,"7",0,0,1,6,2,0.827624081376391
19,1,0,9,0,0,0,"10",0,0,1,0,0,2.77690862081195
45,3,1,-99,0,0,0,"2",1,1,0,2,1,2.03101047328374
18,4,0,11,1,0,0,"5",0,0,0,1,1,0.847363149795117
50,1,1,8,1,0,1,"7",0,0,1,0,0,1.16043928164163
48,4,12,5,0,1,1,"9",1,1,1,12,9,1.1201019419507
29,3,0,19,0,0,1,"6",0,1,1,0,0,0.76553320032379
46,3,1,19,0,0,0,"5",0,1,1,2,0,1.39446768459138
58,1,12,11,0,0,0,"5",0,0,1,7,9,0.768387334375637
21,3,3,4,0,0,1,"3",0,1,1,5,1,0.941177495063646
23,4,11,17,0,0,0,"10",1,0,1,4,0,1.13653646184614
82,1,0,13,0,1,1,"5",1,0,1,0,0,1.53608981342401
56,1,3,10,0,0,0,"3",0,0,1,2,2,0.979213116662346
36,0,1,17,0,0,1,"8",0,1,1,1,0,0.78875088119419
62,1,1,5,0,0,1,"9",0,0,0,1,0,3.05234250136449
88,4,0,20,0,1,1,"4",0,0,0,0,0,2.37529973772388
46,2,2,4,1,0,0,"4",0,0,0,4,1,0.709257582071136
86,4,0,5,1,1,0,"3",1,1,1,6,1,0.637273837141285
38,1,8,9,0,1,1,"6",1,0,0,9,10,0.413221823024025
44,2,0,14,0,0,1,"3",0,0,1,1,1,0.954678196327636
25,4,1,4,-99,1,0,"2",1,0,0,2,0,1.39303851994479
75,0,4,14,0,1,1,"8",1,0,0,2,0,0.570831064559176
37,1,1,18,0,0,0,"4",1,1,1,1,1,1.20276272074688
31,1,1,8,0,0,0,"9",0,1,0,2,2,0.805870145674423
51,0,2,12,0,1,1,"4",0,0,0,4,0,1.26718035200513
18,1,0,16,0,0,0,"7",1,0,1,0,0,1.13654115650572
23,3,7,5,0,0,0,"7",0,1,1,7,9,0.717426277909095
31,0,0,10,1,0,0,"3",1,1,1,4,7,0.744261892745633
18,3,1,12,0,0,0,"8",0,1,1,8,8,0.809847871013899
52,0,0,7,0,1,1,"9",1,1,1,1,1,0.922829446981439
68,0,4,16,0,1,0,"10",1,0,0,0,0,0.695893974896605
86,1,1,14,0,1,1,"1",0,1,0,2,0,0.679837549680986
81,2,4,15,0,1,1,"9",1,0,0,4,0,0.626922239859528
36,0,3,6,0,0,1,"5",0,0,1,0,0,0.769893217161413
78,3,1,4,0,0,1,"10",0,1,0,7,0,1.35509046584642
18,2,1,10,0,0,0,"8",0,1,0,1,0,1.22001440891168
54,2,0,20,0,1,0,"7",1,1,0,1,1,1.31542343473614
33,1,3,12,0,0,1,"9",0,1,1,1,0,0.846711962717154
87,4,3,7,0,1,1,"5",0,1,1,4,2,0.880552017642448
28,4,0,15,1,0,0,"9",0,1,1,5,3,1.15870656534718
86,1,2,13,0,1,0,"6",1,1,0,2,0,1.96913408447115
91,0,0,10,0,1,0,"10",1,0,1,1,0,0.851251933711923
57,4,12,12,0,1,1,"8",1,0,1,7,1,1.28897168867134
30,3,0,15,1,0,0,"3",1,0,1,2,0,1.58523666885635
79,4,1,7,0,1,1,"7",0,1,1,5,3,0.779410020378094
43,3,0,4,0,0,1,"5",1,1,0,0,0,0.868923246330936
91,3,0,16,0,1,1,"9",1,1,0,2,0,1.08385332831253
55,4,0,16,0,1,1,"10",1,0,1,3,0,2.06853338624106
77,3,0,20,0,1,0,"8",1,0,0,0,0,0.461258589040541
23,4,9,17,0,1,1,"3",0,1,0,11,0,0.88593413492296
92,1,0,9,0,1,0,"3",1,1,0,11,3,0.716940084878327
71,3,3,18,0,1,1,"9",1,0,0,1,0,1.0918148213842
48,0,12,8,1,0,0,"9",1,0,1,6,10,0.826228033967629
46,1,4,12,0,0,1,"6",0,0,1,0,2,0.726032495458231
42,3,0,6,0,0,1,"9",1,0,0,0,0,1.69749209063972
23,1,0,16,1,0,1,"6",1,1,1,6,11,1.46165259650119
90,0,12,8,0,1,1,"10",0,0,1,7,12,0.820761266205702
78,1,1,8,0,0,0,"5",0,1,0,1,6,0.583161525366808
60,0,0,18,1,0,1,"6",0,1,1,2,0,0.725887786364115
56,0,0,17,0,1,1,"10",1,0,0,1,2,1.24945686198576
17,2,0,9,0,0,1,"9",0,0,0,0,0,1.05576789358758
23,1,0,-99,0,1,1,"8",1,0,1,12,2,0.596575464339292
40,1,7,11,0,1,1,"2",1,0,0,7,0,0.983485887799904
49,0,0,12,1,0,1,"1",1,1,1,1,0,1.6631421245265
42,4,0,20,0,1,0,"4",1,1,0,1,0,0.515623503277261
86,1,0,17,0,1,0,"9",1,0,0,1,0,1.07385397708068
37,2,0,8,0,0,0,"8",0,1,0,1,1,0.796003845969848
40,1,0,4,0,0,1,"7",1,0,0,0,0,1.05675742035779
25,3,4,9,0,1,1,"10",1,1,1,11,10,1.19606222536418
90,1,1,14,0,1,1,"9",1,1,0,5,11,0.743174784742441
52,2,0,20,0,1,1,"9",1,1,1,8,7,0.84046493380291
86,0,0,14,1,1,0,"3",1,0,0,0,0,1.70426016701318
64,3,2,17,0,1,0,"3",1,1,0,1,2,0.559025938592828
86,2,11,8,0,1,0,"1",0,1,0,11,5,1.12529190544078
54,4,0,17,0,1,1,"5",0,1,0,6,2,1.04601133113054
20,4,1,10,0,0,0,"1",0,1,1,11,9,1.38045722303159
20,2,0,13,0,0,0,"8",1,0,1,0,0,0.730843612969163
52,1,0,18,0,0,0,"4",0,1,1,1,2,0.75847983798911
28,3,0,9,0,0,1,"3",0,1,0,0,10,0.416252769575469
62,3,1,16,0,1,1,"3",0,0,0,4,0,0.827143992202128
71,4,2,6,0,1,1,"3",0,1,1,5,0,1.79383026327087
83,2,1,17,0,1,0,"8",1,0,1,0,1,1.3183400728494
23,3,0,18,-99,1,1,"2",1,0,0,2,1,0.723126762966368
33,0,0,4,0,0,0,"4",0,1,0,3,0,0.852549395973388
75,2,1,17,1,1,0,"4",1,0,0,1,1,0.838874081259447
83,1,2,13,0,1,0,"9",1,1,1,3,0,0.974851555951082
77,4,1,15,0,1,1,"8",1,1,0,7,2,0.931826733592728
36,4,1,16,0,1,1,"10",1,1,1,7,4,1.1342813600409
37,0,0,20,0,0,0,"9",1,1,1,3,4,0.767529787738583
61,0,4,16,0,0,1,"6",0,0,1,0,1,1.44241975731469
64,4,8,12,0,1,1,"4",0,1,0,11,12,0.384426450524672
26,4,0,7,0,0,1,"7",1,0,0,0,0,0.860730773195071
18,0,0,8,0,0,0,"8",1,0,1,0,0,1.36394824700699
60,4,0,15,0,1,1,"3",1,1,1,7,2,1.16593997923781
71,3,0,9,0,1,0,"5",1,0,1,0,0,0.620998336588532
34,1,0,18,0,1,0,"3",0,1,0,5,11,0.688452010679898
22,4,10,4,1,0,1,"7",0,0,1,4,0,1.08433386489016
38,0,11,16,-99,0,1,"10",1,1,1,0,2,0.441235071125617
55,2,6,17,0,0,1,"4",0,0,1,1,0,1.17829218787498
18,3,2,11,0,0,0,"6",0,1,1,4,1,0.70042271540255
25,1,6,10,0,1,0,"2",1,1,0,8,3,0.859932350182522
91,2,0,18,0,1,0,"5",1,1,1,6,3,0.722457552266561
19,0,4,16,0,1,0,"3",0,1,0,0,2,0.543064037836838
20,1,0,8,0,0,0,"8",0,1,1,1,1,1.00062435095802
17,2,1,4,0,0,0,"3",0,1,1,6,6,1.02744018215856
61,1,0,17,0,1,1,"7",1,0,0,0,1,0.645252943945255
80,4,11,7,0,1,1,"7",0,1,1,5,2,0.887942378997541
66,0,9,15,0,1,0,"5",0,0,0,1,11,0.792050118493348
36,0,4,7,0,0,1,"8",0,0,1,0,1,0.851696520480158
66,3,0,5,0,0,1,"8",1,0,0,0,0,1.65165779688396
53,4,9,4,0,0,1,"10",1,0,0,2,1,0.874989528931257
62,1,1,14,1,0,0,"5",0,1,1,2,0,1.50586488498535
76,2,0,20,0,1,1,"7",0,0,0,0,2,2.56087607013915
88,4,12,4,1,1,1,"5",0,1,1,7,0,0.834460580848456
70,3,3,17,0,1,1,"5",1,0,0,1,0,1.07164391099902
37,3,3,15,0,0,0,"1",0,1,1,6,6,0.796642804970411
26,1,0,20,0,1,0,"8",0,1,0,1,2,0.664334025894504
63,1,0,4,0,0,1,"1",0,0,0,0,0,0.513260679925908
65,4,12,-99,0,1,1,"3",1,1,0,0,1,0.367829777219644
41,2,1,4,0,1,1,"10",1,0,1,3,0,1.10600585374325
61,4,1,6,0,1,0,"10",0,0,1,2,1,1.17650386184895
33,0,1,17,0,0,0,"10",0,1,1,0,0,0.799114400398708
71,3,0,19,0,1,1,"5",0,0,0,1,2,0.68467792540355
51,2,0,20,0,1,0,"6",0,1,0,0,5,0.336145217260993
50,1,9,9,0,0,0,"4",1,0,1,2,1,0.925050901376362
41,3,1,18,0,1,1,"10",1,1,1,7,3,1.13750219273826
59,2,2,13,0,1,1,"2",1,0,0,3,3,0.463183719416364
85,4,2,10,1,0,0,"6",0,0,0,0,0,1.22532067668392
69,4,0,18,0,1,1,"2",1,0,0,0,0,1.15226746477548
41,1,0,17,0,0,1,"2",0,1,1,2,0,1.39289294054315
76,2,0,15,0,1,1,"7",1,1,1,1,0,1.81108354419435
38,4,0,8,0,1,1,"8",0,1,1,7,1,1.29284518300412
20,3,2,19,0,1,1,"7",1,1,0,6,2,1.09247163978834
51,1,0,17,0,1,1,"9",1,0,0,0,0,0.938225613293493
69,1,2,19,0,0,0,"3",0,1,1,1,3,0.871952813336868
53,4,8,19,0,0,1,"5",0,0,1,2,0,0.590924556064592
87,1,11,-99,0,1,1,"10",0,0,0,5,1,0.800549882226345
64,4,1,19,0,1,1,"10",0,0,1,11,10,0.665573709680866
53,2,8,4,1,0,0,"1",0,0,1,9,12,0.88308123658208
90,0,0,11,0,1,1,"3",1,0,1,0,0,1.36390306465617
89,1,2,17,0,1,1,"9",0,0,1,0,0,0.746253866908856
74,4,1,9,0,1,0,"9",0,1,1,3,1,0.792307879632994
26,1,0,17,1,0,1,"8",1,0,1,3,0,1.01594922753986
30,0,1,17,0,1,0,"6",1,0,0,1,0,0.972753174960431
60,1,0,5,0,1,0,"8",1,0,1,2,0,0.975706760812787
26,0,0,18,0,0,0,"5",1,1,1,3,3,1.46083718396764
60,2,2,9,0,1,0,"10",1,1,1,2,2,0.58612847913604
54,1,0,17,0,1,1,"8",1,1,0,1,4,0.919053550143536
37,2,1,8,1,0,0,"5",0,1,0,3,0,0.91708662791652
62,3,2,5,0,0,1,"10",1,0,0,2,1,1.33449310997318
89,0,3,13,0,1,1,"4",1,0,0,0,0,0.998282219740057
66,2,9,16,0,0,0,"8",0,0,1,2,0,0.732632371095299
35,0,2,7,0,0,1,"1",0,1,1,5,6,0.745665469330181
67,1,12,12,0,1,1,"7",1,0,0,4,0,1.08599299787523
51,0,1,16,0,1,1,"4",0,0,0,1,0,0.838645925987898
80,1,0,18,0,1,0,"10",0,0,0,0,2,0.886662269463526
21,2,4,19,0,1,1,"6",0,0,0,5,4,0.728923172249927
67,3,0,4,0,0,1,"3",0,1,0,1,1,1.08160512567287
31,0,3,10,0,0,1,"10",0,0,1,0,2,0.744176048966045
22,4,10,20,0,1,0,"9",0,1,0,11,4,0.951024999779583
31,1,0,10,1,0,1,"10",0,0,0,0,1,1.6264600034482
50,1,0,15,0,0,0,"4",0,0,1,1,0,1.19282067082656
72,4,1,11,0,1,0,"6",1,1,1,4,0,1.27069298788711
73,1,1,15,0,1,1,"3",0,1,0,7,0,0.727391143374286
75,4,9,15,0,1,0,"7",1,1,1,12,12,1.01525257707127
89,3,1,7,0,1,0,"10",0,1,1,2,0,0.891324195263419
92,3,0,16,0,1,1,"4",1,0,0,0,0,2.3084367483692
37,0,1,17,0,0,1,"8",0,1,1,2,1,0.704283466967073
50,4,0,5,-99,1,1,"3",1,1,1,12,4,1.02539632039648
62,3,2,8,0,0,1,"10",0,1,0,2,0,0.938808384589432
41,4,1,11,1,0,0,"6",0,0,0,2,4,0.578562393124372
39,2,6,20,0,1,1,"6",0,0,0,1,0,0.713011347200666
44,2,1,13,0,0,1,"2",0,0,1,2,0,1.22793009097449
27,1,0,11,0,1,1,"4",1,1,0,12,9,0.871390604757679
28,0,2,19,0,0,0,"7",1,1,1,0,1,1.30777335226425
45,0,3,14,0,1,1,"1",0,1,0,1,0,0.794906297477016
49,4,2,9,0,1,0,"6",1,1,1,12,10,1.36538143866356
59,2,0,16,0,0,1,"1",0,1,1,1,2,0.789494004471139
32,1,1,18,0,0,0,"5",1,1,1,2,0,1.04524171670684
25,3,11,5,0,0,0,"2",0,1,1,9,12,0.968602315632052
56,1,0,4,0,0,1,"5",1,0,0,1,1,0.459890644216969
50,3,3,16,0,1,0,"5",0,1,0,6,0,0.911934121851832
30,2,0,11,0,0,1,"2",0,0,1,1,4,1.27390825362781
79,0,0,-99,0,0,1,"2",0,0,1,11,1,0.631831883023351
38,2,1,19,0,1,0,"8",1,0,0,1,0,1.57080591534425
28,1,3,7,0,0,1,"5",0,0,1,0,0,0.687658969602337
52,1,9,17,0,0,0,"6",1,0,1,3,2,0.838875200915491
46,4,0,18,0,0,0,"3",0,0,1,0,0,1.14083227606432
64,4,1,8,0,0,1,"9",0,0,0,0,0,0.726734903409244
37,4,8,6,0,0,0,"8",0,1,0,8,2,0.70568304788725
73,4,0,18,0,1,1,"9",1,0,1,2,3,0.854645936478811
54,0,1,18,0,0,0,"6",0,0,1,0,0,1.13847861503148
83,3,1,13,0,1,1,"4",0,1,1,5,3,0.945176841663396
22,4,2,11,0,0,0,"8",0,1,0,2,0,1.36536500759746
52,0,0,15,0,0,0,"9",0,0,1,0,0,0.745876360421818
52,1,2,12,0,0,0,"5",0,0,1,1,1,0.869833021618961
50,3,0,19,0,0,0,"5",0,0,1,2,1,0.775973828721801
48,1,2,15,0,0,0,"9",0,1,1,0,4,0.754299277706698
36,0,0,19,0,0,0,"5",1,0,1,2,3,1.11939313652101
88,1,0,15,0,1,1,"8",1,1,1,0,0,0.857184298262862
35,2,0,15,0,0,0,"5",0,0,1,1,0,0.715002879658829
81,3,0,13,0,1,1,"5",0,1,1,5,7,1.25869489372845
65,4,2,20,0,1,1,"9",1,1,0,0,2,0.503970813288016
27,0,0,7,0,0,0,"4",0,1,0,0,0,1.17782945660686
84,2,3,4,0,0,0,"10",0,1,0,7,9,0.526446260710329
66,3,7,10,0,1,1,"3",1,1,1,10,7,1.04502033706933
20,0,0,19,0,0,1,"9",0,0,1,2,1,0.8311273380447
69,4,1,15,0,1,0,"10",1,0,1,2,0,0.751949195092785
39,4,0,16,1,0,1,"7",0,0,1,2,0,1.27530466593601
79,4,2,7,0,0,1,"9",0,0,0,2,0,3.47269939934105
82,3,0,19,0,1,0,"4",0,1,0,0,0,1.958337881672
48,1,8,4,0,0,0,"6",0,1,0,1,1,0.371271766372544
58,0,0,8,1,0,1,"10",1,0,0,0,6,0.734529579373698
36,3,0,8,0,0,1,"7",0,0,0,0,2,0.734316048761026
41,3,9,4,0,0,1,"9",1,0,0,1,0,0.890642560242227
28,3,1,7,0,1,1,"7",1,1,1,6,2,0.751166411557705
44,1,4,15,0,0,1,"8",0,1,1,2,2,1.0144236646263
92,4,2,4,1,1,0,"5",0,1,1,10,10,0.596776153907644
18,4,5,9,1,0,0,"4",1,1,1,11,8,0.689564886790097
53,1,0,19,0,1,0,"5",0,0,0,1,0,0.946193653490509
92,2,1,19,0,1,1,"8",0,1,0,1,1,0.676090779514468
87,4,0,20,0,1,0,"4",1,0,1,4,3,0.954889212925439
73,2,0,4,0,1,1,"8",0,0,1,1,0,0.979593515402921
48,4,11,4,0,1,1,"4",1,1,1,12,12,0.832031778775911
34,2,0,20,0,1,1,"7",1,0,0,2,0,0.742617729058956
91,3,0,15,0,1,1,"9",0,1,1,0,1,1.26933999148936
77,3,12,12,-99,1,0,"10",1,1,1,4,4,0.454866949878971
53,4,2,4,0,1,0,"10",0,0,1,5,0,0.888302351387267
87,3,2,8,0,1,0,"7",0,0,1,2,0,1.877174543094
83,0,1,19,0,1,0,"10",0,0,0,0,3,0.644561330750169
79,3,0,16,0,1,0,"9",0,1,1,4,0,1.75103719535613
84,1,1,5,0,1,0,"5",1,0,1,0,1,0.534769606153689
35,1,0,14,1,0,1,"7",1,0,1,4,5,1.00318269786496
77,3,0,19,0,1,0,"10",1,1,1,4,0,1.4963477136693
26,2,0,5,0,0,0,"5",1,1,0,0,0,1.30759785031199
89,2,3,5,0,1,0,"1",0,1,1,8,11,1.12154263902264
82,3,0,15,0,1,0,"2",1,0,0,1,0,0.846169617830204
26,2,3,15,1,1,1,"1",1,0,0,7,1,0.923836188961539
60,0,0,16,0,0,0,"6",0,0,1,1,2,1.14260443933314
53,4,0,17,0,1,1,"9",1,0,1,4,0,1.04932151281264
27,0,2,7,0,0,1,"10",0,1,0,2,3,0.660340762561638
52,1,1,14,0,1,0,"3",1,1,0,2,1,1.30344654275263
55,3,0,10,0,0,1,"10",0,0,0,0,1,1.56832128722675
21,3,0,5,1,0,0,"8",0,1,1,3,0,0.951051072497993
83,1,1,6,0,1,1,"5",0,1,1,4,3,0.81662962682916
18,3,11,16,0,1,0,"6",1,1,0,2,2,0.313207147075628
37,0,0,12,0,0,1,"1",0,0,1,1,1,1.74415422448885
69,2,11,15,0,1,1,"8",1,0,1,11,10,1.24056480238847
68,0,4,12,0,1,0,"8",1,1,0,4,8,0.826525454551651
61,0,1,7,0,1,1,"8",1,1,1,10,11,1.36254003866423
92,0,0,4,0,1,0,"9",0,0,1,3,0,0.795735459289423
27,1,0,16,0,0,1,"3",1,0,1,0,0,1.55343968736913
22,2,0,15,0,1,1,"4",1,1,0,4,0,0.849981806857066
47,4,0,11,0,1,1,"8",1,1,1,8,4,0.899043501652795
48,2,12,10,0,0,1,"4",0,1,1,7,8,0.68743455799861
43,3,0,15,0,0,0,"4",0,1,1,0,1,0.807771931017106
56,3,1,15,1,0,0,"1",0,1,1,4,0,1.279363391259
67,2,0,16,1,0,1,"3",0,0,1,0,0,0.467871030459687
70,2,3,14,1,1,1,"1",1,0,0,3,5,0.502428381433275
36,2,0,4,0,0,1,"8",1,1,0,1,1,0.792020032506056
31,2,2,5,0,0,0,"10",1,0,0,1,3,0.963482341126225
79,4,10,4,0,1,0,"10",1,0,1,3,0,0.558110677746836
23,0,0,9,0,0,1,"4",0,1,1,2,3,1.31424989565175
58,2,0,5,0,0,1,"10",1,0,0,1,0,0.898689865344279
28,0,0,15,0,0,0,"4",1,1,1,1,0,1.38330945704577
40,3,1,20,0,1,1,"4",0,0,0,1,0,1.14419777719478
33,2,1,9,0,0,1,"2",0,1,1,2,1,0.713630420665489
27,4,5,12,0,0,1,"9",0,1,0,1,1,1.05058113023342
72,4,2,4,0,1,1,"2",0,1,1,10,6,0.586424663446951
91,3,0,9,0,0,1,"10",0,0,0,0,0,1.32215699218142
84,1,6,15,0,1,0,"7",0,1,0,9,6,1.00550492909811
61,4,9,12,0,1,1,"5",1,1,1,12,12,0.78715064095822
56,4,0,4,0,1,1,"9",0,1,1,4,0,0.868737604981766
30,1,2,6,0,0,1,"7",0,1,0,1,0,0.841528833440016
54,0,0,16,0,0,0,"5",0,0,1,1,1,0.684840424622025
76,2,0,8,0,1,0,"7",0,0,1,0,0,0.638323415694046
47,1,1,4,-99,1,0,"8",1,1,1,11,2,1.00469798485944
73,3,2,6,0,1,1,"4",1,0,1,4,0,0.801440346283142
74,1,0,18,0,1,1,"8",1,1,1,8,12,0.713369657770589
65,4,6,15,0,1,1,"6",1,0,0,8,7,0.421872989103291
88,0,0,18,0,1,1,"5",1,0,1,2,2,1.38981804556648
34,0,0,15,0,0,1,"4",0,1,1,0,1,0.704971398588537
87,4,1,-99,0,0,0,"9",1,1,1,9,2,0.714555809042534
62,0,0,18,0,0,0,"6",0,1,1,2,4,0.965316911656285
52,4,12,7,0,1,1,"7",1,1,1,12,10,0.961558869525047
77,1,1,7,0,1,1,"3",1,0,1,3,1,0.801299815638838
71,0,0,12,0,1,0,"2",0,1,0,11,10,0.593427708920177
55,0,0,20,0,1,1,"8",0,1,0,0,0,0.477316103904497
35,2,0,9,0,0,0,"2",0,1,1,1,1,0.728651041993109
82,3,5,13,0,1,0,"9",1,0,1,1,2,0.94579471701207
20,1,0,15,0,1,0,"4",0,1,0,10,10,0.865277537275862
22,1,7,14,0,0,1,"9",1,1,1,6,10,0.527058792465942
81,4,0,18,0,1,0,"9",1,0,1,0,0,1.24982685458503
86,4,10,4,1,1,0,"5",1,0,1,5,1,0.771848347780241
58,0,0,6,0,0,0,"10",0,1,0,1,0,1.0727089313488
68,2,6,13,0,1,1,"8",1,1,1,8,4,0.476615912188804
50,2,0,4,0,0,0,"4",1,1,0,2,1,1.03606566944314
78,4,8,4,0,1,0,"6",1,0,1,3,1,0.700226044875
53,1,3,16,0,0,0,"5",0,1,1,1,1,0.799270701895227
71,2,0,4,0,0,1,"10",1,1,0,0,2,0.774099161292403
35,3,8,16,0,0,1,"6",0,1,1,10,7,0.602448140050337
38,0,0,13,0,0,0,"10",0,1,1,0,0,1.24629949211139
44,2,0,17,1,0,0,"3",0,1,1,10,10,0.653338324236561
42,1,0,8,0,0,1,"10",0,1,0,0,0,1.86740140502479
81,1,0,17,0,1,1,"8",1,1,0,5,7,0.787032801486903
54,1,1,17,0,0,0,"4",0,0,1,1,0,1.64962830878333
60,4,2,15,0,1,1,"8",1,1,1,3,0,1.1397889079138
23,4,2,8,0,0,0,"6",1,1,0,3,1,0.777495978584325
85,3,4,15,0,1,1,"6",1,1,0,11,12,0.666339653063024
84,4,1,16,0,1,1,"5",1,1,0,2,4,0.730985261877485
79,0,0,12,0,1,0,"5",0,1,0,12,11,0.912124662165439
35,0,0,16,0,0,1,"7",0,0,1,0,1,1.11556793922797
37,0,1,6,1,0,0,"6",1,1,1,0,0,0.822444363267588
37,3,0,14,0,0,0,"3",0,0,1,2,0,0.911242096574094
38,0,1,18,0,1,1,"9",0,0,0,1,1,1.13398541086967
78,4,1,9,0,1,1,"5",0,0,1,0,0,0.819275702855166
66,0,0,8,0,1,0,"7",1,1,1,0,0,1.21910518410931
75,0,1,9,0,1,0,"10",1,0,1,3,2,1.31453105036402
25,4,11,16,0,0,1,"8",0,0,1,9,7,0.440086625973769
88,4,10,20,0,1,0,"9",0,1,0,1,1,0.977098831680168
50,3,0,11,1,0,0,"8",0,0,0,0,0,1.40526624727594
81,0,0,10,0,1,1,"8",1,1,1,2,0,1.01149522882416
80,1,1,18,-99,1,0,"4",0,1,1,10,0,0.678972843707175
90,2,0,14,0,1,1,"6",0,1,1,4,4,0.987013529189814
49,4,5,7,-99,0,0,"4",0,0,0,0,0,0.935633133259561
45,3,0,5,0,0,1,"5",0,1,0,3,0,1.43365216166189
44,4,0,11,0,1,1,"4",1,0,1,5,1,0.749937844172643
31,1,0,20,0,0,1,"2",1,1,1,4,3,1.28347563874837
50,2,1,8,0,1,1,"4",1,1,1,5,4,0.829932767925712
77,0,0,12,0,1,0,"7",1,1,1,0,0,1.50409921234589
65,1,3,18,1,0,0,"7",1,1,1,1,0,0.669952398580976
22,4,0,10,0,0,0,"6",0,1,0,0,1,1.3274482396911
47,4,10,7,0,1,1,"9",1,1,1,10,4,1.20694838270265
20,1,0,5,0,0,1,"2",0,1,1,0,0,1.40140959777391
81,2,1,4,0,1,0,"8",0,0,1,2,1,1.01071257367936
30,1,4,11,0,1,1,"3",1,1,0,12,10,0.832907610472544
76,0,11,13,1,0,1,"7",1,0,1,4,11,0.838352154695062
55,1,0,20,0,0,1,"5",0,0,1,1,0,1.13045289655574
55,0,0,14,1,0,0,"6",0,0,1,3,10,0.79315875223894
59,4,5,5,0,0,1,"3",0,1,0,5,1,1.80112229405998
41,2,1,17,0,1,1,"8",0,1,0,2,0,0.659141067320962
43,0,1,12,0,0,0,"3",1,1,1,0,0,0.840037553292735
19,1,1,17,0,0,1,"4",1,1,1,2,1,0.825891739334369
84,4,1,13,0,1,1,"6",0,0,1,2,1,0.858052939325873
54,1,1,17,1,1,1,"4",1,0,0,2,0,0.971118100705569
23,1,0,10,0,0,1,"8",0,1,1,2,1,2.0001285401131
45,4,2,14,0,1,1,"9",1,1,1,12,11,0.906940326440178
75,4,4,8,0,1,0,"10",0,1,1,10,10,1.27523489457687
38,0,0,14,0,0,0,"9",1,0,1,0,0,0.744872590823346
18,3,1,9,0,0,0,"9",0,1,0,2,0,1.39072198120358
18,4,0,12,0,1,1,"8",1,1,1,10,7,0.841640474163752
60,0,2,6,0,1,1,"10",1,1,1,6,1,1.22141209480653
80,0,0,6,0,1,0,"9",1,0,1,0,1,0.717574963608458
59,4,0,6,0,1,1,"5",1,0,1,2,0,1.05053241099346
63,3,1,20,0,1,0,"4",1,1,0,0,1,0.756579444334864
49,2,1,20,-99,1,0,"6",1,1,1,12,0,1.3274623124039
79,0,0,7,0,1,0,"8",1,1,1,2,1,0.736899623888811
